"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"482628","Casey Locker","Washington State","Pac-12","interceptions","TD","0"
"381580","Gabe Irby","Wake Forest","ACC","receiving","REC","1"
"517800","Brandon Armstrong","UT San Antonio","Western Athletic","kickReturns","LONG","21"
"531503","Jabril Soloman","East Carolina","Conference USA","receiving","YPR","24.1"
"535768","Jeff Hall","Colorado","Pac-12","kickReturns","LONG","44"
"480876","Dyron Dye","Miami","ACC","receiving","YPR","12.0"
"482511","Jackson Bouza","California","Pac-12","receiving","REC","1"
"483285","Dan McGue","Army","FBS Independents","rushing","YPC","3.0"
"511552","Derrius Vick","Ohio","Mid-American","rushing","LONG","13"
"480369","Daren Bates","Auburn","SEC","interceptions","AVG","12.0"
"501544","Brennan Clay","Oklahoma","Big 12","rushing","YPC","6.0"
"512172","Christian LeMay","Georgia","SEC","rushing","LONG","21"
"480925","Alex Dunnachie","Hawai'i","Mountain West","rushing","YDS","-3"
"511941","Remound Wright","Stanford","Pac-12","rushing","TD","1"
"515430","Colby Targun","Texas State","Western Athletic","interceptions","AVG","0.0"
"514243","Leighton Settle","Northern Illinois","Mid-American","rushing","LONG","46"
"514635","Darrell Hunter II","Bowling Green","Mid-American","interceptions","AVG","0.0"
"513592","Brian Schmiedebusch","Bowling Green","Mid-American","rushing","LONG","8"
"504278","Patrick Fish","South Carolina","SEC","punting","LONG","47"
"532121","Trey Williams","Texas A&M","SEC","kickReturns","AVG","22.3"
"504639","Cassius McDowell","Toledo","Mid-American","rushing","LONG","21"
"511206","Adam Humphries","Clemson","ACC","rushing","CAR","3"
"504705","Kyle Middlebrooks","Arizona State","Pac-12","receiving","TD","0"
"535812","Ricky Jones","Indiana","Big Ten","receiving","LONG","2"
"518372","Justin Doerner","Rutgers","Big East","punting","LONG","57"
"483177","DeAngelo Smith","South Carolina","SEC","receiving","LONG","30"
"501534","Keiwone Malone","Memphis","Conference USA","puntReturns","YDS","261"
"480214","Christine Michael","Texas A&M","SEC","receiving","LONG","16"
"482272","Alex Neutz","Buffalo","Mid-American","receiving","TD","11"
"517001","Brendan Bigelow","California","Pac-12","rushing","CAR","44"
"381988","Lamaar Thomas","New Mexico","Mountain West","rushing","LONG","53"
"381493","Justin Sorensen","BYU","FBS Independents","kicking","PCT","0.600"
"506998","Anthony LaCoste","Air Force","Mountain West","rushing","LONG","5"
"535653","Brandon Fusilier-Jeffires","Army","FBS Independents","interceptions","YDS","7"
"536549","Xay Williams","UTEP","Conference USA","rushing","LONG","11"
"488075","Jamie Boyle","UCF","Conference USA","punting","In 20","0"
"531641","Daniel Schwarz","Tulsa","Conference USA","kicking","PCT","0.667"
"535956","DaVonte' Neal","Notre Dame","FBS Independents","receiving","YPR","-5.0"
"480216","Shaq Evans","UCLA","Pac-12","rushing","YPC","3.0"
"512975","Courtney Williams","Central Michigan","Mid-American","kickReturns","NO","11"
"512191","Jacoby Brissett","Florida","SEC","passing","TD","1"
"537099","Jonathan Wallace","Florida Atlantic","Sun Belt","passing","YDS","0"
"480334","Taimi Tutogi","Arizona","Pac-12","receiving","YPR","6.4"
"511956","Aaron Horne","Iowa State","Big 12","kickReturns","NO","1"
"511699","Thomas Rawls","Michigan","Big Ten","rushing","YDS","242"
"500840","Don Shumpert","Iowa","Big Ten","receiving","TD","0"
"502742","Brandon Bourbon","Kansas","Big 12","receiving","REC","8"
"381617","David Nwabuisi","Northwestern","Big Ten","interceptions","INT","3"
"530397","Rayshawn Jenkins","Miami","ACC","interceptions","YDS","0"
"380301","Zach Line","SMU","Conference USA","receiving","YPR","6.9"
"530943","Jalen Whitlow","Kentucky","SEC","passing","YPA","5.0"
"482210","Robert Clay","New Mexico State","Western Athletic","kickReturns","AVG","21.0"
"512058","Ralph David Abernathy IV","Cincinnati","Big East","rushing","YPC","5.3"
"517604","George Atkinson III","Notre Dame","FBS Independents","kickReturns","LONG","39"
"530384","Matt Yoklic","Pittsburgh","Big East","punting","LONG","62"
"512510","Jordan Devey","Memphis","Conference USA","rushing","LONG","0"
"516277","Jake Murphy","Utah","Pac-12","receiving","REC","33"
"487868","Nick Rockwell","Oklahoma State","Big 12","receiving","YDS","9"
"513573","Matt Quinn Johnson","Bowling Green","Mid-American","passing","YDS","119"
"505647","Glenn Coleman","Florida International","Sun Belt","receiving","YPR","17.5"
"482351","Gary Bush","Purdue","Big Ten","rushing","YDS","18"
"500688","Nate Jeffery","UTEP","Conference USA","kickReturns","TD","0"
"481884","Joe Brown","Colorado State","Mountain West","rushing","LONG","10"
"512963","Jesse Kroll","Central Michigan","Mid-American","receiving","LONG","15"
"481531","T.J. Moe","Missouri","SEC","rushing","YPC","3.7"
"514627","L.T. Smith","Akron","Mid-American","receiving","YDS","509"
"484020","Patrick Hearn","UAB","Conference USA","receiving","REC","42"
"481287","Casey Pachall","TCU","Big 12","rushing","YPC","1.1"
"530568","Keenan Reynolds","Navy","FBS Independents","passing","YPA","8.3"
"382633","Dennis Johnson","Arkansas","SEC","receiving","LONG","25"
"481710","Andrew Maxwell","Michigan State","Big Ten","rushing","TD","0"
"384831","Graham Wilbert","Florida Atlantic","Sun Belt","passing","YPA","6.9"
"482110","Freddy Cortez","Kent State","Mid-American","kicking","FGM","19"
"531165","James Baker","Idaho","Western Athletic","receiving","LONG","30"
"530573","Demond Brown","Navy","FBS Independents","rushing","YDS","4"
"517186","Nick Sherry","UNLV","Mountain West","rushing","TD","1"
"505162","Nick Immekus","Illinois","Big Ten","kicking","XPA","9"
"515205","Andrew Baggett","Missouri","SEC","kicking","PTS","75"
"513403","Kenneth Harper","Temple","Big East","rushing","YDS","65"
"502755","Jimmay Mundine","Kansas","Big 12","kickReturns","TD","0"
"504292","Connor Shaw","South Carolina","SEC","passing","YDS","1956"
"502068","Durrell Givens","Iowa State","Big 12","interceptions","AVG","16.7"
"530740","Lincoln Plsek","Minnesota","Big Ten","kickReturns","AVG","11.0"
"500415","Venric Mark","Northwestern","Big Ten","receiving","TD","1"
"500691","Jordan Leslie","UTEP","Conference USA","receiving","TD","6"
"533208","Cole Gautsche","New Mexico","Mountain West","rushing","YDS","760"
"503590","Hayden Tippett","Army","FBS Independents","receiving","TD","0"
"506621","Omar Ontiveros","Texas Tech","Big 12","receiving","REC","3"
"502562","Michael Santacaterina","Northern Illinois","Mid-American","interceptions","INT","1"
"514829","Zeek Bigger","East Carolina","Conference USA","kickReturns","TD","0"
"511265","Quandre Diggs","Texas","Big 12","kickReturns","NO","2"
"500459","Keenan Canty","Colorado","Pac-12","receiving","YDS","16"
"482589","Ryan Hewitt","Stanford","Pac-12","rushing","TD","1"
"482561","Usua Amanam","Stanford","Pac-12","interceptions","TD","0"
"483900","Rob Blanchflower","UMass","Mid-American","receiving","TD","2"
"532092","Cordarrelle Patterson","Tennessee","SEC","puntReturns","AVG","25.3"
"517635","CheRod Simpson","UT San Antonio","Western Athletic","rushing","YPC","4.1"
"517549","Karl Mickelsen","Fresno State","Mountain West","interceptions","TD","0"
"513138","Marvin Shinn","Alabama","SEC","receiving","REC","6"
"531310","Kenneth Dixon","Louisiana Tech","Western Athletic","receiving","LONG","14"
"535364","Tyler Hull","South Carolina","SEC","punting","In 20","0"
"503799","Tyson Gulley","Syracuse","Big East","kickReturns","TD","0"
"531261","Devin Lewis Fuller","UCLA","Pac-12","kickReturns","AVG","18.6"
"517352","Chris Gant","Hawai'i","Mountain West","kickReturns","LONG","36"
"508968","Dylan Esterline","Michigan","Big Ten","receiving","YDS","7"
"482732","Walt Canty","Duke","ACC","rushing","YDS","0"
"502870","Kivon Cartwright","Colorado State","Mountain West","receiving","REC","26"
"534318","Levern Jacobs","Maryland","ACC","receiving","REC","7"
"518847","Brian Dowling","UMass","Mid-American","puntReturns","LONG","5"
"513596","Ryan Burbrink","Bowling Green","Mid-American","receiving","LONG","22"
"534877","Ioane Gauta","Washington State","Pac-12","interceptions","INT","1"
"534289","Bri'onte Dunn","Ohio State","Big Ten","kickReturns","AVG","22.0"
"504845","Marquess Wilson","Washington State","Pac-12","receiving","YPR","15.6"
"480590","William Pratcher","Middle Tennessee","Sun Belt","kickReturns","YDS","19"
"517209","Terrence Magee","LSU","SEC","rushing","CAR","1"
"480564","Aaron Bradley","Nevada","Mountain West","receiving","LONG","24"
"501546","Tyler Bray","Tennessee","SEC","passing","ATT","451"
"482764","Branden Smith","Georgia","SEC","rushing","TD","0"
"502894","Momo Thomas","Colorado State","Mountain West","puntReturns","YDS","23"
"501027","Nehemiah Hicks","Texas A&M","SEC","receiving","TD","0"
"537105","Cre'Von LeBlanc","Florida Atlantic","Sun Belt","kickReturns","TD","0"
"382162","D.C. Jefferson","Rutgers","Big East","receiving","REC","20"
"380395","Keelan Johnson","Arizona State","Pac-12","interceptions","TD","0"
"379404","Cody Bruns","Washington","Pac-12","receiving","YPR","7.9"
"504952","Sterling Jackson","Hawai'i","Mountain West","receiving","REC","1"
"483023","Jordan Luallen","Cincinnati","Big East","rushing","YPC","3.4"
"501652","Steele Divitto","Boston College","ACC","kickReturns","YDS","10"
"530457","David Dudeck","Boston College","ACC","rushing","TD","1"
"503432","Jeremy Eddington","Rice","Conference USA","passing","YPA","0.0"
"482550","Jordan Poyer","Oregon State","Pac-12","interceptions","YDS","122"
"531152","Sadale Foster","Texas Tech","Big 12","rushing","YPC","5.0"
"535521","Michael Cummings","Kansas","Big 12","rushing","YPC","2.5"
"530301","Reggie Northrup","Florida State","ACC","puntReturns","YDS","4"
"381696","Lee Butler","Duke","ACC","puntReturns","LONG","65"
"537103","Martese Jackson","Florida Atlantic","Sun Belt","kickReturns","YDS","142"
"483086","Korvic Neat","Ole Miss","SEC","rushing","YDS","34"
"537718","Bill Chimphalee","Oregon","Pac-12","rushing","TD","0"
"381760","J.D. Griggs","Akron","Mid-American","interceptions","YDS","0"
"500577","LeKendrick Williams","Texas A&M","SEC","kickReturns","TD","0"
"480239","Logan Thomas","Virginia Tech","ACC","passing","YPA","6.9"
"480765","Lonnie Pryor","Florida State","ACC","receiving","LONG","21"
"531079","Nick Jordan","Texas","Big 12","kicking","PTS","58"
"501044","Issac Blakeney","Duke","ACC","receiving","TD","1"
"481493","John Hubert","Kansas State","Big 12","receiving","REC","18"
"385099","Brannon Bryan","Troy","Sun Belt","interceptions","YDS","0"
"481376","Darian Mallary","Florida International","Sun Belt","rushing","YPC","4.5"
"480366","Jamal Miles","Arizona State","Pac-12","receiving","YDS","373"
"382929","Marcus Vasquez","Western Kentucky","Sun Belt","rushing","YPC","7.0"
"534238","Jason Thompson","Wyoming","Mountain West","rushing","YDS","116"
"482551","Rashaad Reynolds","Oregon State","Pac-12","interceptions","INT","3"
"536053","Darius Jackson","Eastern Michigan","Mid-American","kickReturns","AVG","14.0"
"519305","Nick Conrad","Kent State","Mid-American","kickReturns","TD","0"
"480471","Mike Trumpy","Northwestern","Big Ten","rushing","LONG","27"
"515453","Jon Davis","Illinois","Big Ten","receiving","TD","1"
"481895","Pete Kontodiakos","Colorado State","Mountain West","punting","In 20","0"
"503955","Trey Burton","Florida","SEC","receiving","YPR","9.6"
"531276","Andrew McDonald","New Mexico State","Western Athletic","passing","YPA","1.0"
"535279","Steffan Mos","California","Pac-12","punting","YDS","75"
"505943","Josh Davis","Middle Tennessee","Sun Belt","punting","YDS","1689"
"505196","Mitchell Bailey","Louisiana Monroe","Sun Belt","kickReturns","NO","4"
"504026","Cade Foster","Alabama","SEC","kicking","FGM","4"
"500502","Earnest Thomas","Illinois","Big Ten","interceptions","AVG","0.0"
"517132","David Bush","TCU","Big 12","receiving","TD","1"
"515430","Colby Targun","Texas State","Western Athletic","interceptions","YDS","0"
"483503","Kiante Young","Western Kentucky","Sun Belt","kickReturns","NO","1"
"384892","Rodney Gillis","Louisiana","Sun Belt","interceptions","INT","5"
"533220","Jhurell Pressley","New Mexico","Mountain West","receiving","YPR","21.5"
"532436","Matt Waters","Ohio","Mid-American","receiving","YDS","225"
"505664","Sam Miller","Florida International","Sun Belt","puntReturns","NO","6"
"534240","Shaun Wick","Wyoming","Mountain West","receiving","REC","13"
"511941","Remound Wright","Stanford","Pac-12","rushing","CAR","23"
"480899","Jeremy Gallon","Michigan","Big Ten","puntReturns","YDS","66"
"487650","Riley Nelson","BYU","FBS Independents","rushing","YDS","196"
"535812","Ricky Jones","Indiana","Big Ten","kickReturns","AVG","12.0"
"517355","Chinedu Amadi","Hawai'i","Mountain West","kickReturns","YDS","23"
"481562","Jake Long","Nebraska","Big Ten","receiving","YPR","9.2"
"534595","Bradley Pinion","Clemson","ACC","punting","YDS","355"
"487887","Nick Williams","Connecticut","Big East","kickReturns","YDS","489"
"531288","Perris Scoggins","New Mexico State","Western Athletic","kickReturns","YDS","25"
"535613","Trevor Williams","Penn State","Big Ten","receiving","TD","0"
"502958","Rene Siluano","San Diego State","Mountain West","puntReturns","LONG","2"
"531279","Akeelie Mustafa","New Mexico State","Western Athletic","rushing","LONG","17"
"482550","Jordan Poyer","Oregon State","Pac-12","interceptions","AVG","17.4"
"486785","Eric Soza","UT San Antonio","Western Athletic","passing","YPA","7.4"
"503678","Brian Jones","Ball State","Mid-American","interceptions","INT","1"
"518526","Adam Schulz","Utah","Pac-12","passing","PCT","1.000"
"536199","Trae Elston","Ole Miss","SEC","kickReturns","TD","0"
"501526","Lache Seastrunk","Baylor","Big 12","receiving","REC","9"
"515486","David Baska","Air Force","Mountain West","punting","NO","40"
"482770","Rhett McGowan","Georgia","SEC","puntReturns","NO","9"
"384831","Graham Wilbert","Florida Atlantic","Sun Belt","passing","YDS","2814"
"378384","Kelly Page","Ball State","Mid-American","rushing","TD","1"
"480442","Jordan Cotton","Iowa","Big Ten","kickReturns","NO","19"
"518312","Doug Diedrick","Northwestern","Big Ten","receiving","LONG","13"
"512866","Shaun Rutherford","Texas State","Western Athletic","punting","LONG","48"
"511262","David Ash","Texas","Big 12","rushing","LONG","49"
"531261","Devin Lewis Fuller","UCLA","Pac-12","kickReturns","TD","0"
"504866","Brandon Doughty","Western Kentucky","Sun Belt","passing","INT","0"
"385222","James Morrison","Arizona State","Pac-12","rushing","YPC","3.8"
"534529","Jai Steib","Memphis","Conference USA","kickReturns","NO","2"
"517431","Daryl Collins","Kentucky","SEC","receiving","YDS","171"
"480513","Ricky Marvray","UCLA","Pac-12","kickReturns","LONG","20"
"377942","Seth Doege","Texas Tech","Big 12","receiving","LONG","29"
"504709","R.J. Robinson","Arizona State","Pac-12","rushing","YPC","10.0"
"386507","Brett Haness","SMU","Conference USA","interceptions","AVG","0.0"
"483943","Alex Bazzie","Marshall","Conference USA","kickReturns","TD","0"
"383858","Brendan Kelly","UCF","Conference USA","receiving","TD","0"
"503895","Drew Dileo","Michigan","Big Ten","kickReturns","LONG","20"
"381988","Lamaar Thomas","New Mexico","Mountain West","rushing","CAR","31"
"535801","Tevin Coleman","Indiana","Big Ten","rushing","YPC","4.4"
"501915","Kenny Stills","Oklahoma","Big 12","rushing","YPC","11.0"
"534326","Albert Reid","Maryland","ACC","receiving","REC","3"
"518078","Bradley Brown","Louisiana","Sun Belt","puntReturns","YDS","19"
"482161","Chris Coyer","Temple","Big East","rushing","TD","2"
"504873","Kadeem Jones","Western Kentucky","Sun Belt","kickReturns","LONG","-2"
"512866","Shaun Rutherford","Texas State","Western Athletic","punting","YDS","103"
"513594","Tyler Tate","Bowling Green","Mid-American","kicking","FGM","7"
"380799","Dominick LeGrande","Marshall","Conference USA","interceptions","TD","0"
"481813","Zach Boren","Ohio State","Big Ten","receiving","LONG","14"
"383762","Cory Dorris","Tulsa","Conference USA","interceptions","INT","1"
"512636","Colin Ditsworth","Nevada","Mountain West","kicking","FGA","3"
"530733","K.J. Maye","Minnesota","Big Ten","rushing","YDS","57"
"483219","Charley Loeb","Syracuse","Big East","rushing","TD","0"
"380849","EJ Manuel","Florida State","ACC","receiving","REC","0"
"480215","AJ McCarron","Alabama","SEC","passing","YDS","2933"
"480812","Jordan Webb","Colorado","Pac-12","receiving","LONG","15"
"503693","Jack Tomlinson","Ball State","Mid-American","receiving","TD","1"
"498943","John Goodlett","Oklahoma State","Big 12","receiving","YDS","81"
"498505","Antoine Tharpe","UMass","Mid-American","rushing","YPC","5.0"
